Transaction ID,Date,Customer ID,Product Category,Quantity,Price per Unit,Total Amount
1093,2023-07-26,CUST573,Electronics,1,300,265.877
1094,2023-11-08,CUST430,Clothing,3,30,129.96
1095,2023-09-29,CUST204,Clothing,1,50,1088.7786
1096,2023-07-28,CUST055,Clothing,3,25,947.6359
1097,2023-03-03,CUST978,Electronics,3,30,494.752
1098,2023-11-02,CUST571,Electronics,3,500,79.1617
1099,2023-05-22,CUST659,Clothing,4,50,95.5742
1100,2023-05-09,CUST443,Beauty,2,50,101.3771
1101,2023-12-16,CUST463,Electronics,4,300,950.0383
1102,2023-09-29,CUST968,Beauty,1,50,1826.3519
1103,2023-04-17,CUST003,Electronics,3,500,93.667
1104,2023-11-14,CUST991,Beauty,1,30,96.9
1105,2023-04-30,CUST191,Beauty,1,50,74.7817
1106,2023-04-02,CUST548,Beauty,1,300,1898.0534
1107,2023-09-06,CUST516,Clothing,4,30,164.5561
1108,2023-04-29,CUST696,Beauty,1,25,1814.4398
1109,2023-07-24,CUST120,Beauty,1,30,1314.8944
1110,2023-05-21,CUST074,Clothing,2,500,578.1116
1111,2023-11-24,CUST956,Electronics,3,50,60.0925
1112,2023-10-15,CUST100,Clothing,1,50,200.0954
1113,2023-01-15,CUST258,Clothing,2,30,104.2036
1114,2023-03-29,CUST576,Electronics,2,50,517.1463
1115,2023-10-02,CUST419,Electronics,3,500,893.1164
1116,2023-06-11,CUST447,Beauty,2,500,883.7232
1117,2023-03-17,CUST934,Electronics,3,50,99.3065
1118,2023-03-25,CUST901,Beauty,4,300,103.5842
1119,2023-01-21,CUST079,Electronics,4,25,58.1283
1120,2023-04-28,CUST586,Clothing,2,25,26.6198
1121,2023-01-04,CUST504,Clothing,1,500,154.951
1122,2023-12-20,CUST254,Clothing,2,25,204.5173
1123,2023-03-21,CUST458,Electronics,3,25,1327.6923
1124,2023-06-14,CUST522,Clothing,4,30,932.8532
1125,2023-02-07,CUST894,Electronics,3,50,260.6954
1126,2023-11-30,CUST288,Beauty,1,500,69.7473
1127,2023-08-29,CUST489,Electronics,2,25,1908.4374
1128,2023-06-11,CUST599,Clothing,4,30,96.4889
1129,2023-02-07,CUST524,Electronics,1,300,1370.007
1130,2023-12-05,CUST564,Electronics,2,50,134.4668
1131,2023-06-22,CUST211,Beauty,4,30,841.0417
1132,2023-11-19,CUST333,Beauty,2,300,183.9194
1133,2023-10-06,CUST006,Clothing,1,25,1317.9686
1134,2023-06-21,CUST109,Beauty,1,25,65.1275
1135,2023-12-13,CUST481,Beauty,4,500,593.4666
1136,2023-07-04,CUST143,Beauty,2,500,574.0137
1137,2023-12-04,CUST679,Clothing,1,50,138.7108
1138,2023-11-26,CUST183,Electronics,4,500,1358.2229
1139,2023-02-08,CUST002,Beauty,1,30,54.7227
1140,2023-03-01,CUST171,Beauty,3,500,101.1179
1141,2023-11-12,CUST115,Clothing,4,300,303.6237
1142,2023-02-21,CUST816,Clothing,4,25,28.2125
1143,2023-05-08,CUST257,Clothing,3,30,66.1379
1144,2023-07-25,CUST209,Clothing,4,30,469.7001
1145,2023-01-14,CUST389,Clothing,4,300,34.0283
1146,2023-05-06,CUST016,Electronics,3,50,100.7445
1147,2023-11-07,CUST789,Beauty,3,25,35.9091
1148,2023-06-07,CUST625,Electronics,1,25,55.1322
1149,2023-08-05,CUST620,Clothing,4,500,25.2692
1150,2023-03-06,CUST331,Beauty,1,500,65.4504
1151,2023-04-12,CUST090,Electronics,3,25,910.2425
1152,2023-10-22,CUST496,Beauty,1,25,1050.5992
1153,2023-02-21,CUST149,Beauty,4,30,271.0149
1154,2023-07-08,CUST222,Clothing,4,30,33.4549
1155,2023-01-04,CUST005,Beauty,4,30,1117.6543
1156,2023-11-09,CUST840,Beauty,3,300,1875.1188
1157,2023-09-11,CUST931,Beauty,4,300,210.1882
1158,2023-02-04,CUST132,Beauty,2,300,958.3666
1159,2023-08-26,CUST506,Electronics,4,25,825.3259
1160,2023-04-15,CUST873,Clothing,4,300,202.8772
1161,2023-02-19,CUST973,Electronics,1,300,25.5631
1162,2023-04-12,CUST050,Electronics,2,30,911.2419
1163,2023-05-05,CUST488,Clothing,3,50,471.9189
1164,2023-09-01,CUST943,Electronics,2,25,87.2578
1165,2023-06-24,CUST080,Electronics,3,25,891.7177
1166,2023-04-19,CUST393,Electronics,4,300,48.6511
1167,2023-12-26,CUST317,Beauty,3,300,1956.0762
1168,2023-10-31,CUST346,Electronics,2,300,220.8253
1169,2023-01-28,CUST207,Clothing,4,30,896.754
1170,2023-01-13,CUST320,Clothing,4,30,603.1806
1171,2023-01-15,CUST471,Beauty,2,30,626.4357
1172,2023-10-21,CUST775,Clothing,3,300,50.2129
1173,2023-06-05,CUST621,Electronics,3,50,44.5415
1174,2024-01-01,CUST656,Clothing,1,25,1541.2487
1175,2023-12-23,CUST065,Electronics,4,50,97.3024
1176,2023-06-26,CUST237,Clothing,4,50,953.387
1177,2023-03-20,CUST597,Clothing,4,300,100.2126
1178,2023-11-23,CUST200,Clothing,1,500,65.0349
1179,2024-01-01,CUST845,Clothing,4,30,32.986
1180,2023-07-06,CUST445,Beauty,2,50,57.3127
1181,2023-11-21,CUST963,Electronics,1,50,55.8806
1182,2023-07-14,CUST330,Clothing,4,50,139.1254
1183,2023-11-15,CUST140,Beauty,2,50,34.9022
1184,2023-06-17,CUST144,Clothing,1,50,53.9852
1185,2023-03-23,CUST880,Beauty,3,300,1350.0433
1186,2023-09-08,CUST442,Beauty,2,25,887.9687
1187,2023-02-28,CUST980,Beauty,3,25,39.479
1188,2023-10-10,CUST292,Beauty,2,30,225.9414
1189,2023-06-16,CUST082,Clothing,1,500,28.6771
1190,2023-07-25,CUST864,Electronics,2,300,104.7545
1191,2023-01-02,CUST265,Beauty,1,300,147.6353
1192,2023-03-05,CUST102,Clothing,1,300,114.251
1193,2023-03-20,CUST154,Beauty,3,30,564.5117
1194,2023-05-14,CUST591,Clothing,4,25,460.1664
1195,2023-09-05,CUST112,Beauty,4,25,242.6146
1196,2023-04-09,CUST197,Beauty,1,500,1150.653
1197,2023-02-27,CUST365,Clothing,4,500,595.4594
1198,2023-04-22,CUST958,Electronics,1,25,100.906
1199,2023-05-27,CUST233,Clothing,3,300,1999.5451
1200,2023-03-27,CUST805,Electronics,3,500,1794.257
1201,2023-12-26,CUST301,Beauty,4,50,920.5421
1202,2023-08-15,CUST677,Electronics,1,500,25.8836
1203,2023-02-09,CUST764,Beauty,3,30,548.7934
1204,2023-07-24,CUST686,Electronics,1,25,1125.0973
1205,2023-08-05,CUST779,Beauty,1,25,524.3749
1206,2023-11-06,CUST545,Electronics,4,300,1198.4456
1207,2023-07-22,CUST568,Clothing,4,300,54.0551
1208,2023-03-07,CUST137,Clothing,3,50,86.4567
1209,2023-09-17,CUST071,Beauty,4,25,48.6563
1210,2023-04-30,CUST923,Electronics,2,300,
1211,2023-01-15,CUST572,Electronics,4,30,59.0547
1212,2023-02-27,CUST238,Electronics,3,300,227.4991
1213,2023-06-04,CUST124,Beauty,3,25,31.9976
1214,2023-09-02,CUST649,Electronics,1,500,1004.9103
1215,2023-06-15,CUST695,Electronics,3,25,64.2489
1216,2023-08-02,CUST073,Electronics,3,500,95.7977
1217,2023-05-07,CUST387,Clothing,2,300,120.9694
1218,2023-03-03,CUST608,Clothing,4,50,30.4159
1219,2023-03-27,CUST342,Beauty,4,500,94.1833
1220,2023-05-04,CUST784,Beauty,2,25,330.8216
1221,2023-05-16,CUST336,Clothing,4,300,336.8035
1222,2023-11-16,CUST603,Electronics,2,300,1756.3292
1223,2023-04-19,CUST996,Clothing,3,25,63.646
1224,2023-06-20,CUST869,Electronics,1,500,95.6929
1225,2023-05-15,CUST123,Clothing,1,25,58.9666
1226,2023-10-22,CUST567,Electronics,2,300,950.5981
1227,2023-01-16,CUST804,Clothing,4,30,1963.711
1228,2023-04-08,CUST890,Electronics,2,300,107.6278
1229,2023-08-28,CUST417,Beauty,4,50,59.0752
1230,2023-02-20,CUST879,Beauty,4,30,98.3614
1231,2023-05-01,CUST455,Beauty,4,25,96.5651
1232,2023-03-12,CUST236,Beauty,2,25,485.5071
1233,2023-07-26,CUST915,Clothing,4,30,98.8601
1234,2023-03-06,CUST206,Beauty,2,25,97.1068
1235,2023-02-21,CUST578,Clothing,3,500,33.8362
1236,2023-04-23,CUST525,Beauty,1,25,83.8921
1237,2023-01-13,CUST998,Clothing,1,500,1132.615
1238,2023-06-27,CUST663,Beauty,3,500,36.0661
1239,2023-10-07,CUST583,Beauty,4,25,1205.573
1240,2023-01-22,CUST871,Clothing,4,30,44.7179
1241,2023-10-04,CUST408,Electronics,3,30,188.8416
1242,2023-11-24,CUST883,Electronics,2,300,100.5659
1243,2023-09-26,CUST617,Electronics,3,30,92.6748
1244,2023-03-26,CUST926,Electronics,4,25,1144.0928
1245,2023-07-12,CUST671,Clothing,4,50,37.8347
1246,2023-01-10,CUST782,Clothing,4,30,217.0105
1247,2023-04-28,CUST174,Clothing,4,30,49.1929
1248,2023-12-21,CUST452,Clothing,3,300,822.3881
1249,2023-04-18,CUST687,Electronics,3,50,55.5482
1250,2023-01-17,CUST190,Clothing,3,500,533.6237
1251,2023-04-08,CUST491,Beauty,3,25,149.6663
1252,2023-08-19,CUST846,Clothing,4,30,548.0287
1253,2023-04-22,CUST797,Clothing,2,30,63.0902
1254,2023-06-16,CUST395,Clothing,3,300,97.5404
1255,2023-04-20,CUST220,Beauty,4,25,56.3338
1256,2023-08-24,CUST640,Beauty,3,50,1249.2021
1257,2023-07-05,CUST325,Clothing,3,50,48.4814
1258,2023-01-13,CUST911,Electronics,1,50,102.1573
1259,2023-12-28,CUST398,Clothing,3,300,50.3885
1260,2023-07-14,CUST372,Beauty,3,50,99.1617
1261,2023-07-14,CUST964,Clothing,1,30,284.4427
1262,2023-10-11,CUST345,Electronics,2,30,930.5645
1263,2023-11-15,CUST975,Beauty,3,500,1281.5495
1264,2023-07-29,CUST651,Beauty,1,300,35.44
1265,2023-05-09,CUST375,Clothing,4,50,58.9753
1266,2023-08-12,CUST146,Clothing,3,500,97.8641
1267,2023-10-12,CUST324,Clothing,1,25,25.8265
1268,2023-10-07,CUST199,Electronics,1,300,102.519
1269,2023-08-28,CUST705,Clothing,4,500,93.3649
1270,2023-10-02,CUST457,Clothing,2,30,996.1864
1271,2023-08-06,CUST308,Beauty,1,30,163.7795
1272,2023-05-25,CUST560,Clothing,4,500,1954.0706
1273,2023-02-17,CUST851,Beauty,2,500,84.205
1274,2023-05-16,CUST195,Electronics,3,25,805.8729
1275,2023-01-29,CUST703,Clothing,4,30,589.8809
1276,2023-11-07,CUST224,Clothing,4,500,25.3892
1277,2023-02-28,CUST914,Electronics,4,50,275.8918
1278,2023-06-11,CUST274,Electronics,2,300,331.3968
1279,2023-02-25,CUST295,Beauty,1,50,1385.5177
1280,2023-07-19,CUST078,Beauty,2,25,60.9328
1281,2023-02-05,CUST536,Electronics,4,500,29.3495
1282,2023-01-11,CUST108,Electronics,2,30,93.8913
1283,2023-11-14,CUST462,Clothing,4,30,101.6792
1284,2023-05-17,CUST664,Clothing,3,50,47.7571
1285,2023-01-17,CUST550,Electronics,4,25,119.5214
1286,2023-02-08,CUST917,Clothing,3,25,30.1164
1287,2023-07-16,CUST424,Clothing,4,50,98.2869
1288,2023-07-15,CUST054,Electronics,4,50,1328.0323
1289,2023-12-27,CUST803,Beauty,1,300,99.8594
1290,2023-10-29,CUST045,Clothing,2,300,72.9069
1291,2023-06-19,CUST118,Beauty,4,25,91.3354
1292,2023-02-05,CUST970,Beauty,4,50,106.1769
1293,2023-12-09,CUST577,Beauty,4,500,25.6889
1294,2023-12-04,CUST581,Electronics,4,300,54.4917
1295,2023-05-26,CUST531,Beauty,4,25,260.1406
1296,2023-04-27,CUST049,Clothing,3,300,257.4918
1297,2023-05-04,CUST285,Clothing,1,500,93.5561
1298,2023-05-19,CUST039,Beauty,1,300,211.5859
1299,2023-09-15,CUST745,Electronics,2,300,74.3573
1300,2023-05-16,CUST383,Clothing,4,500,31.4165
1301,2023-12-24,CUST347,Beauty,4,300,39.7582
1302,2023-08-10,CUST615,Beauty,1,500,367.1514
1303,2023-08-05,CUST719,Electronics,3,25,29.5448
1304,2023-04-13,CUST036,Electronics,2,25,96.3315
1305,2023-11-07,CUST685,Clothing,1,500,28.1509
1306,2023-04-02,CUST312,Clothing,2,300,138.5487
1307,2023-12-15,CUST126,Beauty,3,50,46.6156
1308,2023-06-28,CUST582,Beauty,2,50,265.7305
1309,2023-05-07,CUST760,Clothing,3,50,188.6947
1310,2023-05-26,CUST116,Clothing,1,50,105.0179
1311,2023-11-19,CUST416,Clothing,2,500,102.9861
1312,2023-07-24,CUST596,Electronics,4,25,57.7536
1313,2023-02-05,CUST761,Clothing,1,500,52.6607
1314,2023-07-28,CUST450,Electronics,4,25,126.0741
1315,2023-12-07,CUST513,Electronics,4,25,442.4618
1316,2023-04-05,CUST862,Beauty,3,300,859.385
1317,2023-12-08,CUST601,Beauty,4,30,848.1279
1318,2023-09-21,CUST151,Electronics,2,25,27.3253
1319,2023-09-01,CUST953,Clothing,3,30,590.1235
1320,2023-01-30,CUST284,Clothing,4,50,101.6288
1321,2023-05-08,CUST339,Beauty,4,30,46.6113
1322,2023-01-03,CUST103,Clothing,3,300,657.2766
1323,2023-03-30,CUST446,Electronics,1,30,935.2553
1324,2023-10-14,CUST509,Clothing,4,50,62.6582
1325,2023-12-26,CUST040,Electronics,3,300,523.5578
1326,2023-09-07,CUST272,Beauty,4,25,148.4801
1327,2023-09-08,CUST201,Beauty,4,25,87.4016
1328,2023-08-22,CUST030,Clothing,4,25,67.516
1329,2023-10-26,CUST088,Clothing,1,30,55.0747
1330,2023-02-19,CUST426,Electronics,4,300,1908.2738
1331,2023-09-06,CUST971,Electronics,2,500,194.1337
1332,2023-02-02,CUST553,Electronics,2,50,141.3743
1333,2023-10-15,CUST800,Electronics,3,50,1279.3453
1334,2023-06-17,CUST404,Clothing,4,50,874.1448
1335,2023-11-14,CUST316,Beauty,1,25,29.0799
1336,2023-06-06,CUST729,Electronics,1,50,36.4839
1337,2023-10-31,CUST769,Clothing,2,50,50.5772
1338,2023-11-14,CUST812,Clothing,4,50,845.8839
1339,2023-01-07,CUST474,Electronics,4,50,42.6889
1340,2023-02-08,CUST338,Beauty,4,300,177.871
1341,2023-12-22,CUST242,Beauty,4,50,1107.9495
1342,2023-05-24,CUST166,Beauty,1,50,365.5627
1343,2023-10-29,CUST181,Beauty,1,30,95.3012
1344,2023-12-18,CUST507,Beauty,3,500,877.8348
1345,2023-10-29,CUST752,Electronics,4,300,916.6597
1346,2023-05-31,CUST215,Beauty,4,50,206.1126
1347,2023-10-04,CUST749,Beauty,2,50,60.6637
1348,2023-08-21,CUST059,Beauty,2,300,58.3532
1349,2023-08-21,CUST068,Clothing,2,500,28.5455
1350,2023-02-01,CUST539,Clothing,1,30,1993.3407
1351,2023-09-11,CUST326,Beauty,4,30,75.8209
1352,2023-08-08,CUST551,Beauty,2,300,1161.3105
1353,2023-05-23,CUST121,Electronics,3,50,1240.9976
1354,2023-04-30,CUST672,Electronics,2,300,51.2728
1355,2023-07-27,CUST131,Beauty,1,500,96.0065
1356,2023-01-01,CUST276,Clothing,4,50,918.8309
1357,2023-06-19,CUST431,Beauty,1,50,105.5354
1358,2023-10-16,CUST837,Beauty,1,30,1150.2028
1359,2023-02-11,CUST437,Electronics,2,500,948.8465
1360,2023-03-25,CUST930,Beauty,2,50,916.3386
1361,2023-12-05,CUST989,Electronics,2,25,1980.9099
1362,2023-02-27,CUST261,Clothing,3,500,949.7259
1363,2023-08-25,CUST610,Electronics,1,50,72.4608
1364,2023-02-11,CUST444,Beauty,4,50,31.7999
1365,2023-12-01,CUST435,Electronics,1,300,60.3548
1366,2023-07-05,CUST456,Beauty,3,300,193.5616
1367,2023-12-13,CUST512,Clothing,3,300,232.6313
1368,2023-12-01,CUST076,Beauty,4,50,54.9308
1369,2023-03-24,CUST309,Beauty,1,30,138.6597
1370,2023-05-28,CUST949,Beauty,1,300,26.8227
1371,2023-12-09,CUST278,Clothing,1,50,1453.8403
1372,2023-03-23,CUST888,Electronics,2,500,99.5096
1373,2023-03-31,CUST694,Electronics,2,30,1375.593
1374,2023-11-05,CUST297,Electronics,1,300,912.6337
1375,2023-08-04,CUST399,Electronics,4,50,101.7176
1376,2023-12-20,CUST632,Beauty,4,25,904.272
1377,2023-08-12,CUST641,Beauty,4,25,123.5937
1378,2023-12-29,CUST403,Clothing,1,50,102.552
1379,2023-08-03,CUST938,Electronics,3,500,25.4385
1380,2023-05-07,CUST950,Clothing,4,300,575.4632
1381,2023-12-24,CUST867,Beauty,1,300,156.7049
1382,2023-05-02,CUST327,Clothing,3,30,87.6564
1383,2023-09-28,CUST733,Beauty,4,25,101.8646
1384,2023-11-02,CUST895,Clothing,3,500,1783.6548
1385,2023-05-14,CUST410,Clothing,4,25,58.4069
1386,2023-11-22,CUST032,Electronics,1,300,96.4585
1387,2023-02-22,CUST543,Electronics,3,25,100.3968
1388,2023-04-01,CUST957,Electronics,3,300,102.19
1389,2023-04-28,CUST831,Electronics,3,300,58.3836
1390,2023-02-07,CUST899,Clothing,1,50,101.3235
1391,2023-09-09,CUST693,Clothing,2,30,35.0804
1392,2023-01-30,CUST168,Beauty,4,25,453.6683
1393,2023-02-22,CUST451,Electronics,2,500,27.9508
1394,2023-04-19,CUST920,Beauty,2,25,183.3175
1395,2023-05-27,CUST844,Clothing,1,300,153.3727
1396,2023-02-24,CUST021,Beauty,1,500,186.1218
1397,2023-01-24,CUST922,Clothing,3,300,97.3302
1398,2023-05-23,CUST349,Clothing,1,500,840.976
1399,2023-11-13,CUST519,Electronics,3,300,1177.4625
1400,2023-08-22,CUST303,Beauty,3,500,1152.5555
1401,2023-08-19,CUST728,Clothing,4,500,181.1003
1402,2023-03-18,CUST772,Electronics,4,25,127.9887
1403,2023-12-08,CUST384,Clothing,4,30,931.6571
1404,2023-06-15,CUST438,Clothing,1,30,125.3092
1405,2023-07-14,CUST713,Electronics,3,50,59.4493
1406,2023-05-19,CUST221,Electronics,4,500,104.4163
1407,2023-05-06,CUST380,Clothing,4,50,59.1344
1408,2023-04-23,CUST249,Clothing,4,50,100.2061
1409,2023-12-08,CUST542,Beauty,1,500,584.9624
1410,2023-01-14,CUST932,Clothing,3,50,533.2383
1411,2023-10-31,CUST587,Electronics,4,50,1113.2254
1412,2023-05-02,CUST941,Electronics,2,300,55.2416
1413,2023-04-05,CUST153,Electronics,2,50,58.2667
1414,2023-10-11,CUST566,Electronics,2,50,68.8452
1415,2023-04-20,CUST824,Clothing,2,50,78.061
1416,2023-12-18,CUST311,Clothing,1,500,369.4438
1417,2023-03-09,CUST546,Clothing,1,500,99.3254
1418,2023-12-02,CUST196,Electronics,2,500,1512.9669
1419,2023-05-21,CUST988,Electronics,2,300,473.5834
1420,2023-02-07,CUST334,Electronics,4,500,209.802
1421,2023-11-30,CUST638,Clothing,3,30,243.5251
1422,2023-06-29,CUST905,Beauty,2,500,1837.7072
1423,2023-05-17,CUST187,Electronics,2,50,914.5358
1424,2023-03-17,CUST493,Electronics,3,300,970.4707
1425,2023-11-28,CUST368,Electronics,4,50,91.191
1426,2023-12-09,CUST592,Clothing,4,300,98.6654
1427,2023-04-23,CUST188,Clothing,1,30,87.7982
1428,2023-03-25,CUST544,Clothing,1,30,99.4924
1429,2023-11-24,CUST182,Electronics,2,500,902.6463
1430,2023-12-23,CUST428,Electronics,4,25,27.2369
1431,2023-12-20,CUST870,Beauty,1,30,104.4951
1432,2023-10-01,CUST747,Clothing,2,30,529.5401
1433,2023-01-17,CUST051,Clothing,3,25,419.3849
1434,2023-12-12,CUST723,Clothing,1,30,161.1923
1435,2023-09-25,CUST106,Clothing,3,25,94.2408
1436,2023-07-09,CUST838,Electronics,4,50,98.7527
1437,2023-06-19,CUST210,Beauty,3,50,1331.8769
1438,2023-07-17,CUST291,Electronics,1,500,48.0524
1439,2023-07-25,CUST860,Beauty,1,50,929.0276
1440,2023-04-09,CUST755,Clothing,3,50,40.0721
1441,2023-04-04,CUST918,Clothing,3,50,1424.8661
1442,2023-07-09,CUST562,Beauty,2,30,94.0126
1443,2023-08-18,CUST145,Clothing,2,50,101.9297
1444,2023-04-12,CUST579,Beauty,1,25,258.9103
1445,2023-05-23,CUST397,Beauty,2,300,1956.2445
1446,2023-07-29,CUST699,Beauty,4,500,560.53
1447,2023-06-17,CUST213,Beauty,4,50,231.5913
1448,2023-05-08,CUST976,Clothing,1,500,472.0564
1449,2023-12-07,CUST652,Electronics,1,300,946.3338
1450,2023-05-06,CUST425,Clothing,2,25,158.1226
1451,2023-12-23,CUST561,Beauty,4,25,924.4354
1452,2023-01-05,CUST735,Electronics,3,500,53.9215
1453,2023-06-10,CUST193,Clothing,2,30,46.5419
1454,2023-10-23,CUST497,Electronics,3,25,146.1705
1455,2023-10-05,CUST692,Clothing,4,50,33.1016
1456,2023-03-22,CUST335,Clothing,3,300,98.2919
1457,2023-09-10,CUST354,Beauty,1,30,206.35
1458,2023-08-07,CUST726,Electronics,1,300,871.7771
1459,2023-10-12,CUST117,Clothing,4,500,1951.3061
1460,2023-04-24,CUST731,Electronics,3,30,108.754
1461,2023-11-01,CUST999,Electronics,2,500,190.1715
1462,2023-08-01,CUST532,Clothing,2,30,580.8913
1463,2023-05-12,CUST598,Beauty,2,25,946.6102
1464,2023-06-01,CUST933,Clothing,1,25,56.0127
1465,2023-11-27,CUST318,Clothing,1,300,94.5006
1466,2023-11-09,CUST314,Electronics,1,500,117.4672
1467,2023-08-27,CUST650,Electronics,2,30,172.3411
1468,2023-12-19,CUST684,Beauty,4,300,1988.2013
1469,2023-04-08,CUST014,Beauty,4,300,1046.3754
1470,2023-12-29,CUST167,Beauty,2,500,580.7435
1471,2023-01-30,CUST908,Clothing,3,30,95.421
1472,2023-05-23,CUST219,Electronics,2,300,1958.2335
1473,2023-09-28,CUST645,Electronics,4,30,26.4955
1474,2023-04-27,CUST584,Clothing,2,300,28.9194
1475,2023-04-24,CUST647,Beauty,2,30,80.4334
1476,2023-07-14,CUST675,Clothing,1,500,898.4332
1477,2023-07-08,CUST848,Clothing,3,300,1151.0988
1478,2023-06-20,CUST505,Clothing,2,30,102.4097
1479,2023-05-23,CUST379,Beauty,2,30,32.4208
1480,2023-09-07,CUST836,Beauty,2,50,117.5608
1481,2023-08-15,CUST667,Clothing,2,300,102.9931
1482,2023-03-25,CUST673,Electronics,4,500,534.8035
1483,2023-06-22,CUST231,Electronics,2,50,48.2756
1484,2023-01-28,CUST287,Clothing,1,500,67.9885
1485,2023-06-24,CUST348,Beauty,2,500,243.3138
1486,2023-11-27,CUST034,Clothing,1,500,25.3819
1487,2023-07-03,CUST364,Electronics,1,50,28.7848
1488,2023-06-23,CUST758,Beauty,2,300,53.5363
1489,2023-12-11,CUST313,Clothing,4,30,881.9687
1490,2023-03-07,CUST708,Clothing,2,30,923.4968
1491,2023-07-21,CUST392,Clothing,4,50,1104.5184
1492,2023-04-21,CUST535,Beauty,4,25,32.5132
1493,2023-10-25,CUST251,Clothing,3,500,1958.3714
1494,2023-12-29,CUST405,Beauty,2,500,370.4291
1495,2023-08-31,CUST683,Electronics,3,25,1954.6108
1496,2023-04-23,CUST948,Electronics,4,50,1864.0154
1497,2023-06-29,CUST624,Electronics,2,50,100.9283
1498,2023-06-10,CUST796,Beauty,1,25,919.5899
1499,2023-12-20,CUST062,Electronics,1,500,232.9104
1500,2023-09-18,CUST977,Beauty,1,50,564.8514
1501,2023-12-04,CUST067,Beauty,4,50,1476.5192
1502,2023-08-05,CUST152,Beauty,4,50,45.7321
1503,2023-12-12,CUST094,Clothing,4,500,54.4003
1504,2023-10-11,CUST344,Electronics,1,25,480.638
1505,2023-06-03,CUST101,Electronics,4,50,26.3458
1506,2023-09-25,CUST170,Beauty,4,500,105.321
1507,2023-05-05,CUST262,Electronics,2,300,97.8845
1508,2023-02-04,CUST212,Clothing,3,300,115.4809
1509,2023-11-04,CUST748,Electronics,2,30,257.8734
1510,2023-08-14,CUST487,Clothing,1,500,1412.1635
1511,2023-03-09,CUST385,Beauty,1,300,921.8702
1512,2023-03-05,CUST352,Clothing,3,30,309.9292
1513,2023-05-29,CUST158,Clothing,4,30,1172.9522
1514,2023-12-10,CUST736,Electronics,1,300,59.1838
1515,2023-05-20,CUST449,Clothing,2,25,58.4818
1516,2023-10-07,CUST315,Beauty,2,500,210.9361
1517,2023-08-06,CUST063,Clothing,3,300,426.5202
1518,2023-04-29,CUST409,Clothing,4,30,597.6606
1519,2023-10-02,CUST648,Electronics,2,30,80.0669
1520,2023-09-17,CUST849,Electronics,2,50,46.2274
1521,2023-07-28,CUST178,Clothing,3,300,919.4123
1522,2023-05-22,CUST044,Clothing,2,30,1115.4889
1523,2023-10-10,CUST841,Clothing,2,25,1882.4365
1524,2023-03-12,CUST714,Beauty,2,300,27.3218
1525,2023-03-24,CUST951,Electronics,2,300,99.6557
1526,2023-08-21,CUST819,Beauty,4,50,33.4594
1527,2023-11-05,CUST628,Clothing,2,30,947.8379
1528,2023-02-06,CUST773,Electronics,1,25,139.5977
1529,2023-07-15,CUST960,Electronics,4,500,1367.733
1530,2023-09-17,CUST634,Clothing,4,300,158.0277
1531,2023-08-15,CUST555,Beauty,1,50,175.0246
1532,2023-03-22,CUST537,Beauty,3,25,85.8467
1533,2023-07-13,CUST884,Electronics,3,25,98.8173
1534,2023-04-23,CUST482,Clothing,2,25,477.5686
1535,2023-03-21,CUST969,Electronics,2,300,1305.0776
1536,2023-01-22,CUST353,Clothing,1,500,344.6931
1537,2023-12-10,CUST208,Electronics,2,500,102.8817
1538,2023-06-18,CUST302,Electronics,3,25,903.9204
1539,2023-05-19,CUST478,Clothing,4,500,1049.3856
1540,2023-06-19,CUST223,Beauty,2,50,97.9645
1541,2023-08-05,CUST042,Beauty,3,50,1373.2653
1542,2023-12-02,CUST092,Electronics,1,30,32.42
1543,2023-07-27,CUST771,Clothing,1,50,34.434
1544,2023-05-16,CUST606,Electronics,2,300,
1545,2023-10-25,CUST843,Beauty,2,25,31.4051
1546,2023-05-16,CUST469,Beauty,4,300,32.1545
1547,2023-08-13,CUST004,Beauty,4,500,527.4984
1548,2023-08-27,CUST835,Clothing,1,500,248.6321
1549,2023-09-03,CUST916,Clothing,2,300,197.6597
1550,2023-07-27,CUST763,Clothing,1,50,676.3223
1551,2023-10-17,CUST161,Beauty,3,30,70.2206
1552,2023-02-05,CUST717,Electronics,4,30,1268.3516
1553,2023-08-21,CUST813,Electronics,4,300,88.0764
1554,2023-02-22,CUST085,Electronics,1,300,48.5386
1555,2023-02-16,CUST008,Electronics,2,300,916.2891
1556,2023-07-14,CUST993,Clothing,4,25,58.1921
1557,2023-08-29,CUST376,Clothing,4,300,30.5795
1558,2023-04-23,CUST122,Electronics,2,25,569.2034
1559,2023-05-03,CUST852,Clothing,1,500,84.7844
1560,2023-11-27,CUST282,Electronics,4,300,105.2192
1561,2023-02-17,CUST698,Electronics,2,300,1240.025
1562,2023-05-23,CUST902,Beauty,4,30,927.3594
1563,2023-02-14,CUST827,Clothing,4,30,107.8135
1564,2023-07-31,CUST214,Beauty,2,500,1662.7422
1565,2023-04-26,CUST503,Beauty,4,25,110.0032
1566,2023-12-18,CUST486,Electronics,3,300,
1567,2023-12-04,CUST468,Electronics,3,50,29.7966
1568,2023-10-16,CUST666,Clothing,3,25,1948.9863
1569,2023-04-11,CUST360,Beauty,1,300,44.3622
1570,2023-11-18,CUST680,Electronics,3,500,106.5631
1571,2023-05-13,CUST574,Electronics,2,25,134.4212
1572,2023-11-15,CUST069,Clothing,2,25,97.1716
